premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,salary_from,salary_to,salary_currency,salary_gross,id
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Воронцовская улица', 'building': '43с1', 'description': None, 'lat': 55.733148, 'lng': 37.665992, 'raw': 'Москва, Воронцовская улица, 43с1', 'metro': {'station_name': 'Крестьянская застава', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.63', 'line_id': '10', 'lat': 55.732278, 'lng': 37.665325}, 'metro_stations': [{'station_name': 'Крестьянская застава', 'line_name': 'Люблинско-Дмитровская', 'station_id': '10.63', 'line_id': '10', 'lat': 55.732278, 'lng': 37.665325}], 'id': '208290'}",,,2021-09-17T13:15:17+0300,2021-09-17T13:15:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46338628,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/46338628,[],"{'id': '109995', 'name': 'МультиКарта', 'url': 'https://api.hh.ru/employers/109995', 'alternate_url': 'https://hh.ru/employer/109995', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/207693.jpg', '240': 'https://hhcdn.ru/employer-logo/783255.jpeg', '90': 'https://hhcdn.ru/employer-logo/783254.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=109995', 'trusted': True}","{'requirement': 'Опыт разработки моделей машинного обучения (не менее 1-2 лет). Уверенное знание математической статистики, теории вероятности и алгоритмов оптимизации. ', 'responsibility': 'Разработка алгоритмов машинного обучения (прогнозирование временных рядов, анализ текстовых данных, анализ геоданных). Тестирование и документирование алгоритмов. Разработка ETL-модулей и...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Большая Ордынка', 'building': '40с3', 'description': None, 'lat': 55.73702, 'lng': 37.622576, 'raw': 'Москва, улица Большая Ордынка, 40с3', 'metro': {'station_name': 'Полянка', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.115', 'line_id': '9', 'lat': 55.736795, 'lng': 37.618594}, 'metro_stations': [{'station_name': 'Полянка', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.115', 'line_id': '9', 'lat': 55.736795, 'lng': 37.618594}, {'station_name': 'Третьяковская', 'line_name': 'Калужско-Рижская', 'station_id': '6.90', 'line_id': '6', 'lat': 55.74073, 'lng': 37.625624}, {'station_name': 'Третьяковская', 'line_name': 'Калининская', 'station_id': '8.91', 'line_id': '8', 'lat': 55.741125, 'lng': 37.626142}], 'id': '2354741'}",,,2021-09-14T16:36:28+0300,2021-09-14T16:36:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47950379,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47950379,[],"{'id': '988387', 'name': 'Группа НЛМК', 'url': 'https://api.hh.ru/employers/988387', 'alternate_url': 'https://hh.ru/employer/988387', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1720231.png', 'original': 'https://hhcdn.ru/employer-logo-original/319466.png', '90': 'https://hhcdn.ru/employer-logo/1720230.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=988387', 'trusted': True}","{'requirement': 'Высшее образование. Опыт работы от 2 лет в области data science. Знание теории мат. статистики, машинного обучения, мат. оптимизации. ', 'responsibility': 'Факторный анализ ключевых показателей эффективности логистики. Оптимизация заказа и загрузки транспорта продукцией. Оптимизация выдачи заданий локомотивам и автомобилям. '}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False,,,,,1
False,Москва,"{'id': 'mts-3776-main', 'name': '«МТС» '}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-11T14:15:13+0300,2021-09-11T14:15:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47012583,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47012583,[],"{'id': '3776', 'name': 'МТС', 'url': 'https://api.hh.ru/employers/3776', 'alternate_url': 'https://hh.ru/employer/3776', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3096661.jpeg', '90': 'https://hhcdn.ru/employer-logo/3096660.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/663882.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3776', 'trusted': True}","{'requirement': '2 года опыта работы в Data science сфере. Знание теории вероятностей, математической статистики и базовых методов оптимизации, алгоритмы, тервер, матстат. ', 'responsibility': 'Создание и поддержка умной системы планирования смен для сотрудников точек продаж. Прогнозирование временных рядов: потока сотрудников, построение иерархических временных рядов. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,"{'id': 'mailru-15478-pcom', 'name': 'Mail.ru Group, E-commerce'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '39с79', 'description': None, 'lat': 55.796931, 'lng': 37.537847, 'raw': 'Москва, Ленинградский проспект, 39с79', 'metro': {'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}, 'metro_stations': [{'station_name': 'Аэропорт', 'line_name': 'Замоскворецкая', 'station_id': '2.12', 'line_id': '2', 'lat': 55.800441, 'lng': 37.530477}], 'id': '1926935'}",,,2021-09-13T14:21:36+0300,2021-09-13T14:21:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=44568058,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/44568058,[],"{'id': '15478', 'name': 'Mail.ru Group', 'url': 'https://api.hh.ru/employers/15478', 'alternate_url': 'https://hh.ru/employer/15478', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/759103.png', '90': 'https://hhcdn.ru/employer-logo/3477369.png', '240': 'https://hhcdn.ru/employer-logo/3477370.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=15478', 'trusted': True}","{'requirement': 'Отличное знание классических алгоритмов Machine Learning, хороший кругозор в этой области. Понимание принципов и подходов к сегментации клиентской базы, построения...', 'responsibility': 'Разработка маркетинговых сервисов персонализации для пользователей. Разработка и тестирование моделей Uplift (таргетированные коммуникации с пользователями), а также Churn/CLV. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 200000, 'to': 350000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Шипиловская улица', 'building': '28А', 'description': None, 'lat': 55.618745, 'lng': 37.715138, 'raw': 'Москва, Шипиловская улица, 28А', 'metro': {'station_name': 'Домодедовская', 'line_name': 'Замоскворецкая', 'station_id': '2.38', 'line_id': '2', 'lat': 55.610131, 'lng': 37.717111}, 'metro_stations': [{'station_name': 'Домодедовская', 'line_name': 'Замоскворецкая', 'station_id': '2.38', 'line_id': '2', 'lat': 55.610131, 'lng': 37.717111}], 'id': '1124856'}",,,2021-09-10T12:15:07+0300,2021-09-10T12:15:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46969662,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/46969662,[],"{'id': '2515455', 'name': '24Н Софт', 'url': 'https://api.hh.ru/employers/2515455', 'alternate_url': 'https://hh.ru/employer/2515455', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/649447.png', '90': 'https://hhcdn.ru/employer-logo/3038936.png', '240': 'https://hhcdn.ru/employer-logo/3038937.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2515455', 'trusted': True}","{'requirement': 'Образование высшее математическое. Владение средствами и методами Data Mining (интеллектуального анализа информации), включая вероятностный анализ. Знание и отличное владение SQL...', 'responsibility': 'Погружение в предметную область в кратчайшие сроки. Анализ данных (DWH, BigQuery) по различным аспектам клиентской статистики (эффективность акций, маркетинговых кампаний...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,200000.0,350000.0,RUR,False,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Усачёва улица', 'building': '33с1', 'description': None, 'lat': 55.723207, 'lng': 37.561113, 'raw': 'Москва, Усачёва улица, 33с1', 'metro': {'station_name': 'Лужники', 'line_name': 'МЦК', 'station_id': '95.535', 'line_id': '95', 'lat': 55.720278, 'lng': 37.563056}, 'metro_stations': [{'station_name': 'Лужники', 'line_name': 'МЦК', 'station_id': '95.535', 'line_id': '95', 'lat': 55.720278, 'lng': 37.563056}, {'station_name': 'Спортивная', 'line_name': 'Сокольническая', 'station_id': '1.135', 'line_id': '1', 'lat': 55.722388, 'lng': 37.562041}], 'id': '1651801'}",,,2021-09-14T12:26:52+0300,2021-09-14T12:26:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47733367,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47733367,[],"{'id': '3536900', 'name': 'Платформа ОФД', 'url': 'https://api.hh.ru/employers/3536900', 'alternate_url': 'https://hh.ru/employer/3536900', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2657470.jpeg', '90': 'https://hhcdn.ru/employer-logo/2657469.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/553999.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3536900', 'trusted': True}","{'requirement': 'Опыт работы аналитиком или проектным менеджером от 2 лет. Аналитический склад ума и внимание к деталям. Отличное знание MS Excel...', 'responsibility': 'Составление и доработка методик формирования отчетов. Постановка задач команде Data <highlighttext>Scientists</highlighttext> / Data Engineers. Проверка отчетов на корректность, относительно данных базы. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-10T16:40:10+0300,2021-09-10T16:40:10+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47862156,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47862156,[],"{'id': '577705', 'name': 'Инвестиционная компания Фридом Финанс', 'url': 'https://api.hh.ru/employers/577705', 'alternate_url': 'https://hh.ru/employer/577705', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2788488.png', '90': 'https://hhcdn.ru/employer-logo/2788487.png', 'original': 'https://hhcdn.ru/employer-logo-original/586808.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=577705', 'trusted': True}","{'requirement': 'Владение математической статистикой. Знание python. Владение SQL, Power BI. Владение современными статистическими методами, алгоритмами машинного обучения для больших наборов данных. ', 'responsibility': 'Разработка, создание, тестирование и внедрение моделей и алгоритмов на базе корпоративного хранилища данных. Проведение углубленного статистического анализа, результаты которого позволяют...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-09T16:16:51+0300,2021-09-09T16:16:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46947866,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/46947866,[],"{'id': '89', 'name': 'БАНК УРАЛСИБ', 'url': 'https://api.hh.ru/employers/89', 'alternate_url': 'https://hh.ru/employer/89', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/381110.png', '90': 'https://hhcdn.ru/employer-logo/308253.png', 'original': 'https://hhcdn.ru/employer-logo-original/233684.gif'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=89', 'trusted': True}","{'requirement': 'Высшее образование. Знание математики, алгоритмов машинного обучения, статистики, алгоритмов и структур данных. Классический стэк на Python (pandas, sklearn, lightgbm, catboost). ', 'responsibility': 'Разработка и актуализация математических моделей (регрессии, композиции деревьев, нейронные сети). Сегментация клиентского портфеля банка. Анализ пилотных и регулярных кампаний. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-10T16:16:13+0300,2021-09-10T16:16:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46984784,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/46984784,[],"{'id': '894410', 'name': 'РТ Лабс', 'url': 'https://api.hh.ru/employers/894410', 'alternate_url': 'https://hh.ru/employer/894410', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3818352.png', '90': 'https://hhcdn.ru/employer-logo/3818351.png', 'original': 'https://hhcdn.ru/employer-logo-original/844369.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=894410', 'trusted': True}","{'requirement': 'Опыт от 1-3 года в data science или больше. Знаешь матстатистику, computer science, ML и DL. Доводил ml-модели...', 'responsibility': 'Разрабатывать и улучшать классификацию обращений пользователя в робота. Выделять интентов обращений, подбирать наиболее релевантные ответы. Изучать лучшие технические практики и...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,,,,,1
False,Москва,,False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Гашека', 'building': '6', 'description': None, 'lat': 55.768345, 'lng': 37.590533, 'raw': 'Москва, улица Гашека, 6', 'metro': {'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, 'metro_stations': [{'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}], 'id': '341580'}",,,2021-09-13T16:18:45+0300,2021-09-13T16:18:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47910251,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47910251,[],"{'id': '7152', 'name': 'The Boston Consulting Group', 'url': 'https://api.hh.ru/employers/7152', 'alternate_url': 'https://hh.ru/employer/7152', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/610109.png', '240': 'https://hhcdn.ru/employer-logo/2881589.png', '90': 'https://hhcdn.ru/employer-logo/2881588.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=7152', 'trusted': True}","{'requirement': ""Education & Experience. Pursuing a Bachelor’s, Master's degree or PhD with excellent academic achievements in a field linked to..."", 'responsibility': None}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-10T11:09:50+0300,2021-09-10T11:09:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47846608,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47846608,[],"{'id': '1994', 'name': 'АДВ', 'url': 'https://api.hh.ru/employers/1994', 'alternate_url': 'https://hh.ru/employer/1994', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3321272.png', '240': 'https://hhcdn.ru/employer-logo/3321273.png', 'original': 'https://hhcdn.ru/employer-logo-original/720041.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1994', 'trusted': True}","{'requirement': 'Высшее/незаконченное высшее математическое или экономическое образование. Знание таких дисциплин, как прикладная математика, теория вероятности. Математическая статистика, анализ данных, эконометрическое...', 'responsibility': 'Проведение эконометрического моделирования в области Медиа и Рекламы: выявление зависимостей между рекламными активностями игроков рынка и показателями успешности их бизнеса. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-10T11:57:38+0300,2021-09-10T11:57:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47848932,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47848932,[],"{'id': '1312113', 'name': 'Exness', 'url': 'https://api.hh.ru/employers/1312113', 'alternate_url': 'https://hh.ru/employer/1312113', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/992741.png', '240': 'https://hhcdn.ru/employer-logo/992742.png', 'original': 'https://hhcdn.ru/employer-logo-original/43236.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1312113', 'trusted': True}","{'requirement': 'Previous experience as a product data <highlighttext>scientist</highlighttext>. Ability to translate business problems into quantitative analyses and produce insights. ', 'responsibility': 'Understanding stakeholders real issue. Understanding product and helping to find potential for improvement. Cleaning and understanding the data. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 200000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2021-09-09T15:18:11+0300,2021-09-09T15:18:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=46945836,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/46945836,[],"{'id': '2145436', 'name': 'Лаборатория геномной инженерии МФТИ', 'url': 'https://api.hh.ru/employers/2145436', 'alternate_url': 'https://hh.ru/employer/2145436', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/367827.jpg', '90': 'https://hhcdn.ru/employer-logo/1913566.jpeg', '240': 'https://hhcdn.ru/employer-logo/1913567.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2145436', 'trusted': True}","{'requirement': 'Опыт работы от 3 лет. ● Хорошее знание математической статистики. ● Python, современные статистические фреймворки. ● Понимание принципов ML/DL, базовых архитектур нейронных...', 'responsibility': 'Обработка и аналитика входных данных. ● Быстрая обработка разовых запросов. ● Анализ качества данных, поиск аномалий. ● Создание информационных панелей (dashboards) с результатами...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,200000.0,RUR,True,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-10T12:31:10+0300,2021-09-10T12:31:10+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47024118,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47024118,[],"{'id': '988387', 'name': 'Группа НЛМК', 'url': 'https://api.hh.ru/employers/988387', 'alternate_url': 'https://hh.ru/employer/988387', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/1720231.png', 'original': 'https://hhcdn.ru/employer-logo-original/319466.png', '90': 'https://hhcdn.ru/employer-logo/1720230.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=988387', 'trusted': True}","{'requirement': 'Высшее образование (прикладные физика и математика, computer science, data science). Знание теории вероятности и статистики. Знание основ машинного обучения, оптимизации...', 'responsibility': 'Описание правил создания систем машинного обучения, обучение внутрених DS. Перевод продуктов на DSML платформу, помощь Citizen DS в внедрении новый...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,"{'id': 'mgfn-3127-it', 'name': 'МегаФон, IT'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Оружейный переулок', 'building': '41', 'description': None, 'lat': 55.773631, 'lng': 37.60558, 'raw': 'Москва, Оружейный переулок, 41', 'metro': {'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, 'metro_stations': [{'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, {'station_name': 'Новослободская', 'line_name': 'Кольцевая', 'station_id': '5.82', 'line_id': '5', 'lat': 55.779606, 'lng': 37.601252}, {'station_name': 'Чеховская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.123', 'line_id': '9', 'lat': 55.765747, 'lng': 37.608493}], 'id': '816788'}",,,2021-09-10T15:58:05+0300,2021-09-10T15:58:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47860328,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47860328,[],"{'id': '3127', 'name': 'МегаФон', 'url': 'https://api.hh.ru/employers/3127', 'alternate_url': 'https://hh.ru/employer/3127', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3747371.png', '240': 'https://hhcdn.ru/employer-logo/3747372.png', 'original': 'https://hhcdn.ru/employer-logo-original/826622.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3127', 'trusted': True}","{'requirement': 'Глубокие знания математических алгоритмов machine learning, основных видов моделей и понимание критериев оценки их работы. Глубокие знания в области NLP. ', 'responsibility': 'Участие в планировании микросервисной архитектуры. Разработка ML архитектуры чат-бота. Построение различных моделей машинного обучения, интеграция в общую систему. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-10T06:58:44+0300,2021-09-10T06:58:44+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47836352,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47836352,[],"{'id': '680293', 'name': 'GlobalCareer', 'url': 'https://api.hh.ru/employers/680293', 'alternate_url': 'https://hh.ru/employer/680293', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/629431.png', '90': 'https://hhcdn.ru/employer-logo/2958876.png', '240': 'https://hhcdn.ru/employer-logo/2958877.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=680293', 'trusted': True}","{'requirement': 'Поисковые алгоритмы для высокой нагрузки и запросов на естественном языке. Алгоритмы индексирования.', 'responsibility': 'Что предстоит разрабатывать: Коммитить в поисковую либу и отвечать за ее улучшение. Апдейты микросервисной архитектуры. Автоматизация обучения моделей и улучшения...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Замоскворецкая линия', 'building': 'метро Технопарк', 'description': None, 'lat': 55.693931, 'lng': 37.66442, 'raw': 'Москва, Замоскворецкая линия, метро Технопарк', 'metro': {'station_name': 'Технопарк', 'line_name': 'Замоскворецкая', 'station_id': '2.512', 'line_id': '2', 'lat': 55.695, 'lng': 37.664167}, 'metro_stations': [{'station_name': 'Технопарк', 'line_name': 'Замоскворецкая', 'station_id': '2.512', 'line_id': '2', 'lat': 55.695, 'lng': 37.664167}], 'id': '910039'}",,,2021-09-13T11:42:03+0300,2021-09-13T11:42:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47893164,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47893164,[],"{'id': '4023', 'name': 'Райффайзенбанк', 'url': 'https://api.hh.ru/employers/4023', 'alternate_url': 'https://hh.ru/employer/4023', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3267348.jpeg', '240': 'https://hhcdn.ru/employer-logo/3267349.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/706558.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4023', 'trusted': True}","{'requirement': 'Имеешь опыт в разработке сложных ETL процессов. Видишь пути автоматизации данных процессов. Имеешь опыт работы с Airflow или любым другим...', 'responsibility': 'В рамках своей экспертизы ты будешь заниматься созданием системы автоматизированной оценки залогового имущества банка Collateral machine, а именно: Разработкой потоков...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-09T12:51:16+0300,2021-09-09T12:51:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47374658,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47374658,[],"{'id': '2575', 'name': 'Бэнкс Софт Системс', 'url': 'https://api.hh.ru/employers/2575', 'alternate_url': 'https://hh.ru/employer/2575', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/698988.jpg', '90': 'https://hhcdn.ru/employer-logo/3237068.jpeg', '240': 'https://hhcdn.ru/employer-logo/3237069.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2575', 'trusted': True}","{'requirement': 'Опыт работы с анализом данных (обработка больших объемов текстовой информации). Опыт программирования на Python. Машинное обучение (Sklearn, Numpy, Spark). ', 'responsibility': 'Построение автоматических ботов-консультантов для крупных систем клиентского обслуживания. Комплексный подход к построению автоматизированной диалоговой системы - от сбора и обработки...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
False,Москва,"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-09-13T11:20:29+0300,2021-09-13T11:20:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47891614,,https://api.hh.ru/areas/1,https://hh.ru/vacancy/47891614,[],"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Общие требования: Знание мат. статистики, алгоритмов, структур данных: знание Python и/или R и основных библиотек анализа данных, можно на...', 'responsibility': 'Валидируем модели Сбербанка, способные значимо повлиять на финансовый результат. Валидация = всесторонняя проверка модели, определяющей стоимость и риски различных производных финансовых...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False,,,,,1
